AccountNumber,Amount,Time,Location,DeviceType,TransactionType,PreviousTransactions,AccountAge,TransactionFrequency,Fraud
277184133,794.47,62.418605888328706,Branch,Tablet,Withdrawal,5,270,28,1.0
669736374,1657.74,62.60158202767671,Branch,Desktop,Purchase,4,128,62,1.0
277230701,857.92,55.01094169939845,ATM,Mobile,Withdrawal,4,1047,4,0.0
356621225,1805.03,36.347161719894025,Online,Tablet,Transfer,9,708,58,1.0
366091509,72.92,45.62541699676589,Branch,Mobile,Deposit,7,1233,31,0.0
831162855,665.9,61.73473857485325,Online,Tablet,Withdrawal,6,1497,27,0.0
286801333,681.24,37.542826235536154,ATM,Tablet,Transfer,3,3185,31,0.0
529873390,93.94,57.123221595801624,Branch,Desktop,Purchase,6,871,9,0.0
560132604,615.6,56.153674840130535,Online,Mobile,Transfer,4,1745,34,0.0
020470381,334.22,32.30924095110882,Branch,Desktop,Withdrawal,7,2159,49,0.0
677729804,799.58,58.90247500836509,ATM,Desktop,Purchase,8,458,7,0.0
974224539,644.47,55.16178287114958,Online,Mobile,Deposit,10,3400,44,0.0
806530269,894.53,70.41715787630648,ATM,Tablet,Purchase,2,668,29,1.0
295587797,621.67,41.627375689503,ATM,Desktop,Transfer,5,2865,29,0.0
129423883,530.43,58.491021107431436,Branch,Tablet,Transfer,6,2353,10,0.0
206539020,374.84,54.63184795267585,Online,Mobile,Deposit,7,3246,19,0.0
209392027,365.53,62.33593530324323,ATM,Tablet,Transfer,3,432,17,1.0
639459446,137.87,34.970296716048466,Branch,Tablet,Withdrawal,1,1073,8,0.0
084431299,927.32,51.94736194718775,Branch,Mobile,Transfer,6,130,34,0.0
304608336,833.81,40.74575373940412,Online,Desktop,Transfer,9,3226,24,0.0
392452511,921.64,39.10366962657612,Branch,Mobile,Transfer,6,1961,31,0.0
075950719,670.2,46.33492979631948,Online,Tablet,Transfer,5,1742,36,0.0
872416987,423.24,68.84586305934609,ATM,Mobile,Deposit,5,1975,16,0.0
286903158,466.86,59.75312458477979,Online,Desktop,Withdrawal,2,1327,47,0.0
047632051,151.56,39.096009225571535,Branch,Desktop,Transfer,4,3326,5,0.0
920691345,667.03,44.64198536947702,Online,Tablet,Transfer,8,1927,23,0.0
238716992,492.56,43.82746813453077,ATM,Desktop,Transfer,1,205,1,0.0
172516536,185.24,48.36933036056236,ATM,Tablet,Deposit,7,2494,44,0.0
684795675,757.0,42.48030668261181,ATM,Desktop,Withdrawal,2,1128,12,0.0
596563641,699.7,95.47772053641876,Branch,Mobile,Desposit,4,712,67,1.0
319352588,365.9,62.96994546561109,Online,Desktop,Transfer,6,1243,14,0.0
388151370,154.91,51.435879365051605,Branch,Tablet,Purchase,2,2233,8,0.0
159379851,641.06,51.79581781939598,ATM,Tablet,Transfer,5,2142,9,0.0
170728756,910.23,57.348777860498174,Branch,Desktop,Withdrawal,6,3363,12,0.0
411718330,760.68,43.932997052347034,Online,Tablet,Deposit,3,1877,37,0.0
942305430,209.61,50.22465892812046,ATM,Desktop,Purchase,4,2405,21,0.0
421582981,17.49,53.5845361820962,Online,Desktop,Withdrawal,6,306,8,0.0
622479836,1347.75,54.409192465862155,ATM,Tablet,Purchase,4,198,81,1.0
153030880,856.58,52.95141900514893,Online,Desktop,Desposit,4,638,27,1.0
718860903,718.67,58.95355430762599,Online,Desktop,Withdrawal,2,3362,19,0.0
199286449,674.86,46.5680772450259,ATM,Desktop,Transfer,6,3482,21,0.0
690393291,699.68,51.89706167610396,ATM,Mobile,Deposit,4,1769,35,0.0
449769550,893.16,49.0337632998511,Branch,Mobile,Purchase,7,1862,30,0.0
357395912,711.97,53.868085206892026,Online,Tablet,Deposit,5,2411,22,0.0
446359600,856.91,49.805803941122676,ATM,Tablet,Deposit,4,125,17,0.0
114503073,640.3,38.96330171469631,Branch,Tablet,Purchase,10,3360,16,0.0
417468050,390.48,42.140139673650175,Branch,Tablet,Purchase,6,2719,15,0.0
977261113,851.15,45.34689543219947,ATM,Tablet,Deposit,4,1844,45,0.0
585105081,340.9,46.40231354210914,Branch,Desktop,Transfer,0,2754,29,0.0
772417600,70.47,42.30857650212702,Online,Tablet,Withdrawal,6,398,11,0.0
203340340,178.06,45.43879172525812,Branch,Mobile,Withdrawal,7,2857,21,0.0
870522308,648.44,70.68752959322465,ATM,Tablet,Withdrawal,8,372,89,1.0
035549452,206.37,88.5748895315501,Branch,Mobile,Transfer,4,58,17,1.0
029721578,75.99,42.19800870882537,ATM,Desktop,Purchase,5,2165,49,0.0
513015308,510.2,60.76007138598598,Branch,Tablet,Transfer,8,2955,27,0.0
450183723,600.31,49.37808983000689,Branch,Mobile,Purchase,7,1534,29,0.0
984269955,116.1,58.071225966373106,ATM,Mobile,Purchase,5,989,13,0.0
264465774,812.01,44.95225078771782,Online,Tablet,Deposit,14,2895,27,0.0
997696263,157.18,51.05894453115234,ATM,Mobile,Deposit,6,562,22,0.0
295964888,683.34,70.88442772869925,Online,Desktop,Transfer,3,2963,44,0.0
063790581,668.55,57.15381315441244,Online,Desktop,Purchase,4,862,24,0.0
031648475,968.51,66.9995737457638,ATM,Mobile,Purchase,6,1202,9,0.0
104627049,599.43,51.04355937523213,ATM,Mobile,Transfer,10,2473,36,0.0
640170080,229.0,37.004187630724026,Online,Desktop,Transfer,6,424,37,0.0
221047816,457.7,63.21304032273012,ATM,Mobile,Withdrawal,3,778,2,0.0
633229677,280.89,43.75654610286776,Branch,Desktop,Purchase,4,3283,43,0.0
440657959,287.18,27.03819046862762,Online,Tablet,Deposit,6,2185,38,0.0
841893691,366.54,61.97246923645228,Branch,Mobile,Purchase,5,1922,37,0.0
283810227,893.13,68.73297776217545,Online,Desktop,Deposit,5,2109,44,0.0
147660183,893.63,49.17319314157301,Branch,Mobile,Transfer,5,1905,41,0.0
375074267,944.18,64.55822322146767,ATM,Desktop,Purchase,10,2719,3,0.0
476781096,74.4,47.78746376414228,ATM,Mobile,Withdrawal,4,2652,19,0.0
296599508,1951.45,50.64621198410777,Online,Mobile,Withdrawal,3,339,68,1.0
213898098,357.08,49.451059993837134,Branch,Desktop,Purchase,2,1197,24,0.0
775795271,962.82,55.136001065697165,ATM,Tablet,Purchase,4,1322,34,0.0
443745034,502.28,38.30083164289712,ATM,Tablet,Withdrawal,4,966,31,0.0
021591168,987.91,52.6402008133367,Online,Tablet,Withdrawal,9,3115,10,0.0
978788091,189.17,54.54740912141134,Online,Desktop,Purchase,10,696,19,0.0
265496367,832.31,50.40919175395721,ATM,Mobile,Deposit,1,1884,48,0.0
288516283,427.14,50.759552679160876,ATM,Mobile,Purchase,6,3520,8,0.0
594695523,374.08,50.41325632270618,Branch,Tablet,Purchase,3,863,29,0.0
973837169,793.66,28.48184598670695,Online,Mobile,Deposit,8,85,29,0.0
074793368,256.23,40.73301691152689,Online,Mobile,Purchase,4,1774,17,0.0
793687274,562.21,44.16400673653995,ATM,Tablet,Withdrawal,4,3000,30,0.0
966785336,843.61,51.70463770996571,ATM,Mobile,Deposit,13,886,21,0.0
456241221,433.9,49.203586087542845,Branch,Mobile,Deposit,4,3014,17,0.0
695996121,232.03,47.47646497873713,Online,Desktop,Transfer,4,1343,31,0.0
952040442,546.22,66.74492433347538,ATM,Tablet,Deposit,5,2019,28,0.0
555490095,930.08,50.005279588565976,Branch,Tablet,Deposit,4,1388,24,0.0
275121329,700.05,28.781451009914054,Online,Desktop,Purchase,3,3425,14,0.0
071806503,450.85,48.23225836884218,Online,Desktop,Purchase,4,2556,1,0.0
289514865,862.12,40.405607632765204,Online,Tablet,Transfer,2,3224,29,0.0
370540392,67.5,61.85704154662997,Online,Mobile,Deposit,5,2369,36,0.0
785120139,814.67,48.71462488561069,Branch,Desktop,Withdrawal,1,936,41,0.0
403091527,398.81,63.42263683267577,Online,Mobile,Desposit,6,473,41,1.0
888703244,500.92,56.06850593215671,Branch,Tablet,Deposit,3,1984,11,0.0
309330527,663.6,57.0945181713904,Branch,Desktop,Deposit,8,1282,48,0.0
942126130,126.14,50.15618333949603,Branch,Tablet,Withdrawal,6,1872,31,0.0
866644256,427.5,48.49162288433305,Online,Tablet,Withdrawal,5,1458,41,0.0
650000114,251.55,35.61722021682633,ATM,Tablet,Purchase,4,2178,8,0.0
264086812,523.6,53.23167714184781,Online,Mobile,Purchase,5,757,19,0.0
285364629,644.74,70.89538721694774,Branch,Tablet,Transfer,5,2763,30,0.0
057028095,675.79,47.314693520941674,ATM,Mobile,Purchase,2,1878,4,0.0
673405362,691.52,53.437878815498856,Online,Mobile,Purchase,5,1070,30,0.0
602929186,272.55,51.13270410537764,Branch,Tablet,Purchase,4,2138,32,0.0
887464741,195.42,74.35376608369836,ATM,Desktop,Purchase,3,461,27,1.0
285903970,161.82,35.76042847549855,Online,Desktop,Withdrawal,7,3007,15,0.0
403859007,899.05,57.5792184992362,Branch,Tablet,Purchase,3,2806,19,0.0
836165758,606.94,58.182744029398194,Online,Tablet,Desposit,4,666,74,1.0
774975332,697.01,33.923389728819416,Online,Tablet,Purchase,5,3019,49,0.0
010159695,161.33,48.62628211600603,Online,Mobile,Deposit,4,2376,20,0.0
198183385,992.56,50.58984221589597,ATM,Mobile,Withdrawal,4,1600,19,0.0
518487045,864.47,48.79051851392219,ATM,Mobile,Deposit,4,3144,37,0.0
406057653,455.87,46.114792248169906,Online,Mobile,Deposit,5,1984,38,0.0
903155537,384.16,62.707834562044916,ATM,Mobile,Withdrawal,3,67,26,1.0
339442779,675.88,72.18780233448135,ATM,Desktop,Deposit,7,1644,23,0.0
114382232,1317.11,66.60302749148292,Online,Desktop,Desposit,3,158,90,1.0
812045986,325.56,45.63235762761782,Branch,Desktop,Withdrawal,7,672,1,0.0
300257210,16.88,46.27793223928947,ATM,Mobile,Purchase,7,510,10,0.0
131400840,832.45,84.02002535437973,Branch,Desktop,Desposit,2,345,69,1.0
931024412,436.0,65.19283923641768,Online,Mobile,Withdrawal,2,2747,20,0.0
233515753,181.47,59.50307591973576,ATM,Tablet,Purchase,8,2175,9,0.0
883472874,304.38,53.40589216400497,Online,Mobile,Purchase,3,1041,4,0.0
116224947,928.47,53.4005129456889,Online,Tablet,Withdrawal,8,1363,7,0.0
529071629,863.74,55.935567222808615,ATM,Mobile,Transfer,6,2422,33,0.0
016485207,145.01,60.56056809066052,Online,Tablet,Deposit,1,2511,15,0.0
019799523,1383.46,57.815628207018456,Online,Desktop,Transfer,2,554,92,1.0
036700134,655.15,52.96575545140762,Online,Mobile,Deposit,4,1531,7,0.0
878509603,566.67,45.488411415910015,Branch,Desktop,Deposit,4,2848,34,0.0
467829518,357.2,41.681777917695555,Branch,Mobile,Transfer,3,2440,7,0.0
914620154,617.28,69.92515353168119,Branch,Desktop,Withdrawal,9,2911,47,0.0
603350335,94.65,55.22514105265758,Online,Desktop,Withdrawal,7,3274,47,0.0
069248428,234.39,53.341764172448976,Branch,Tablet,Deposit,4,2943,13,0.0
475814809,631.62,56.59245668432405,Branch,Mobile,Deposit,5,1063,12,0.0
742185274,610.11,54.676931717654334,ATM,Mobile,Purchase,4,611,16,0.0
515662640,81.48,69.87061111699441,ATM,Desktop,Withdrawal,6,845,47,0.0
394968119,703.96,52.332161312635016,ATM,Tablet,Deposit,2,820,12,0.0
345880171,906.33,31.96860323744055,Branch,Mobile,Withdrawal,7,1523,49,0.0
305794347,424.06,38.73232531090195,Branch,Tablet,Purchase,3,2262,2,0.0
981652220,508.38,31.063853330462145,Online,Tablet,Deposit,3,109,9,0.0
587395390,662.3,44.86803635486604,Online,Desktop,Purchase,4,3479,4,0.0
633665153,69.54,21.67844401889431,ATM,Desktop,Withdrawal,8,1880,7,0.0
292634461,32.24,57.78936503512114,ATM,Desktop,Purchase,6,1773,47,0.0
280614607,158.91,44.57326200265978,ATM,Desktop,Transfer,8,207,25,0.0
560808180,352.42,41.999614356023535,ATM,Mobile,Purchase,4,1597,23,0.0
938958589,683.43,41.20185646497946,ATM,Desktop,Transfer,7,248,11,0.0
569272592,651.23,69.36463148793443,ATM,Mobile,Desposit,1,709,65,1.0
591613129,378.96,59.21801501977252,Branch,Tablet,Withdrawal,5,3486,19,0.0
301635742,439.51,67.10613372581925,Branch,Desktop,Purchase,7,2866,44,0.0
858236392,99.39,49.78632705651564,Branch,Tablet,Deposit,5,676,41,0.0
091057698,291.99,49.724850949493636,Online,Mobile,Purchase,3,1112,2,0.0
351725736,402.21,43.931348221428244,Online,Desktop,Transfer,5,614,27,0.0
334625924,602.67,43.43105721028604,Online,Tablet,Transfer,4,3405,42,0.0
333082281,711.09,43.743227125037876,Online,Tablet,Purchase,1,1613,25,0.0
415966525,440.48,49.51347648429549,Branch,Mobile,Deposit,1,2226,15,0.0
207715218,942.22,56.1828245632514,Branch,Mobile,Withdrawal,0,693,75,1.0
829239076,51.26,45.903134073705026,ATM,Mobile,Withdrawal,7,2700,23,0.0
975883943,323.75,75.89563642018614,Branch,Desktop,Transfer,6,1749,33,0.0
673681290,49.22,56.256309336460006,Branch,Tablet,Transfer,5,2157,49,0.0
938261059,674.98,50.97983153470896,Branch,Desktop,Deposit,4,1235,25,0.0
051011292,840.51,53.5561334878566,Online,Desktop,Purchase,2,2468,6,0.0
818112636,36.25,43.45924316872576,ATM,Desktop,Withdrawal,3,815,44,0.0
952804530,331.43,54.55904195170703,ATM,Desktop,Purchase,9,3437,43,0.0
878027985,1574.14,72.8225670239351,Online,Mobile,Purchase,6,487,97,1.0
123317545,279.42,58.90198411124787,Online,Desktop,Purchase,3,3632,17,0.0
670320331,774.52,66.69904504351406,Branch,Tablet,Deposit,6,761,8,0.0
172199912,527.51,44.357524013426115,Branch,Mobile,Deposit,7,1320,28,0.0
319826859,403.31,54.663583744463345,ATM,Desktop,Purchase,3,2205,13,0.0
038315565,771.61,54.734718990352285,Online,Tablet,Deposit,5,2952,1,0.0
201943406,459.25,46.48078682183491,Branch,Desktop,Transfer,8,2609,11,0.0
826572656,346.48,49.76447849125762,ATM,Tablet,Purchase,5,2128,23,0.0
918654692,341.56,33.568111888458326,Online,Mobile,Purchase,5,1264,16,0.0
033542168,446.36,51.98948146796494,Online,Desktop,Deposit,6,3229,18,0.0
707520381,110.41,62.95871781863014,Branch,Tablet,Transfer,5,2984,33,0.0
840895787,782.08,39.90269295290062,Online,Tablet,Deposit,7,2696,26,0.0
393841363,22.0,48.89334631442671,ATM,Tablet,Deposit,5,816,23,0.0
430318297,976.11,69.54157433750287,Online,Tablet,Deposit,5,3626,6,0.0
374889545,711.66,29.50058721422522,ATM,Mobile,Transfer,2,3170,38,0.0
824239556,339.67,49.06363811260829,ATM,Desktop,Transfer,10,224,7,0.0
463715131,1904.43,54.73897740887058,ATM,Mobile,Transfer,5,600,87,1.0
158093803,582.89,38.48985916380493,ATM,Tablet,Transfer,5,1157,19,0.0
963166785,91.97,46.307228607537965,Online,Tablet,Withdrawal,8,3051,23,0.0
373186779,194.65,58.8404539636105,Online,Mobile,Withdrawal,3,1310,15,0.0
623591635,913.24,51.950249840281266,ATM,Tablet,Transfer,3,1417,22,0.0
615132777,308.36,65.49020151495188,ATM,Mobile,Withdrawal,2,3587,20,0.0
932002979,545.88,63.2893331953541,Online,Mobile,Deposit,5,2468,17,0.0
704640667,864.17,52.70057358391422,Online,Desktop,Transfer,7,594,43,0.0
657756993,404.83,45.757636666019565,Online,Desktop,Purchase,4,1331,24,0.0
415659313,497.2,49.81291243554102,ATM,Tablet,Transfer,4,2452,7,0.0
348672769,485.7,43.03228181570425,Branch,Tablet,Transfer,8,3192,36,0.0
157589539,950.91,49.73594243041073,Branch,Tablet,Deposit,2,3280,33,0.0
047333147,590.74,53.525049683568795,Branch,Desktop,Withdrawal,2,1783,2,0.0
951033973,879.84,37.414950893246655,ATM,Desktop,Transfer,5,2016,35,0.0
667556039,970.21,65.01333651955487,Branch,Desktop,Withdrawal,5,2650,49,0.0
019490452,399.93,42.82081109252398,ATM,Mobile,Purchase,0,337,20,0.0
787627553,937.59,42.90558997572453,Branch,Mobile,Deposit,9,3543,2,0.0
731458178,354.1,54.49218721285034,Branch,Desktop,Purchase,9,1513,3,0.0
078545709,740.13,43.506269616785744,Branch,Desktop,Withdrawal,9,1831,6,0.0
749203806,525.1,56.21571889856051,ATM,Desktop,Purchase,5,2254,34,0.0
054427628,265.06,82.18629584649497,Online,Mobile,Withdrawal,4,653,87,1.0
556291001,725.04,57.83390509282596,Branch,Tablet,Deposit,6,2194,36,0.0
575325711,973.28,59.19228934575204,ATM,Mobile,Purchase,2,456,33,0.0
527356699,194.7,31.3346338292694,ATM,Desktop,Transfer,5,583,5,0.0
729307082,715.06,47.08188731084456,Branch,Tablet,Withdrawal,7,3518,49,0.0
822938640,512.53,45.467515909769865,Branch,Tablet,Deposit,4,3056,34,0.0
439051212,695.35,44.533199154127345,ATM,Desktop,Deposit,9,1105,35,0.0
457571591,874.22,52.07267329398944,Branch,Desktop,Withdrawal,8,3102,48,0.0
080982759,179.18,48.60553724319001,Branch,Tablet,Deposit,7,1476,43,0.0
703956391,661.87,46.915172115441806,Online,Tablet,Purchase,6,127,14,0.0
849947495,390.05,51.73341664370408,Branch,Desktop,Withdrawal,2,281,3,0.0
089746277,139.93,41.52366071380915,Online,Desktop,Transfer,6,1151,11,0.0
068180127,537.29,54.76357769356219,ATM,Mobile,Deposit,8,842,35,0.0
417361341,176.33,44.29648633586319,Branch,Mobile,Purchase,5,2619,13,0.0
401182933,403.21,64.22369861698508,Branch,Desktop,Deposit,6,1482,34,0.0
018849783,202.68,64.94938227453235,ATM,Tablet,Transfer,5,3362,14,0.0
276527625,765.97,56.659242520544616,Online,Desktop,Deposit,8,2595,37,0.0
459078523,800.8,43.094589476837406,ATM,Mobile,Withdrawal,1,899,4,0.0
164707931,999.42,44.68785705392401,Online,Tablet,Withdrawal,9,1482,14,0.0
096414344,646.86,59.528745472029385,Online,Tablet,Transfer,10,2965,28,0.0
021730203,552.12,46.485857642862676,Online,Mobile,Deposit,1,1612,38,0.0
370083130,516.56,52.096594152746256,Online,Desktop,Purchase,4,267,8,0.0
650901370,460.19,62.46891715534719,Online,Desktop,Deposit,4,1825,23,0.0
878303759,244.5,47.63444712781054,Online,Tablet,Transfer,10,899,48,0.0
034291186,50.32,46.506832038818025,Branch,Tablet,Deposit,4,980,13,0.0
814989956,623.93,54.24061044464089,ATM,Desktop,Transfer,2,75,28,0.0
559845593,53.57,65.07780809464647,Branch,Tablet,Transfer,8,445,30,1.0
786990666,647.56,44.958201689923285,Online,Tablet,Transfer,2,2454,36,0.0
079660625,232.2,62.44679580736786,ATM,Desktop,Purchase,5,266,11,0.0
095673038,561.23,53.257963165821664,ATM,Tablet,Purchase,6,1243,34,0.0
334162128,248.79,41.033577726847916,Branch,Mobile,Withdrawal,4,1381,11,0.0
504174575,212.93,59.788580507817954,ATM,Desktop,Withdrawal,3,1522,21,0.0
869092898,772.7,56.197114459661364,ATM,Mobile,Deposit,2,191,49,0.0
300370100,96.77,36.28326302769534,ATM,Mobile,Deposit,8,3542,3,0.0
817171681,629.96,47.81954104607626,Online,Mobile,Purchase,5,2252,45,0.0
470456150,241.37,55.56553124533758,Branch,Tablet,Purchase,6,3009,42,0.0
050773223,1591.44,95.86048257298614,ATM,Tablet,Desposit,6,717,13,1.0
294421082,190.11,39.28946320350951,Branch,Desktop,Transfer,4,3387,26,0.0
206340733,797.5,50.344410117058416,Online,Mobile,Withdrawal,8,2792,35,0.0
500414191,582.6,56.021183203924835,Branch,Mobile,Withdrawal,6,1774,48,0.0
790161978,657.97,55.987943895619104,ATM,Desktop,Purchase,9,2555,20,0.0
579592221,863.17,56.802161054504495,Online,Mobile,Withdrawal,7,2416,7,0.0
880286461,301.5,48.12855734995451,Online,Mobile,Withdrawal,5,1786,14,0.0
907632764,963.48,41.36117039410234,Branch,Mobile,Purchase,6,888,28,0.0
987585866,828.19,50.21311648671942,Online,Tablet,Deposit,0,1498,46,0.0
178802586,523.65,56.045153263553665,Branch,Mobile,Withdrawal,4,524,22,0.0
427780904,51.16,53.93797298216251,ATM,Desktop,Transfer,6,1064,11,0.0
704992073,543.74,78.68910180762877,ATM,Mobile,Desposit,4,96,60,1.0
864056026,14.59,49.338673853741774,Branch,Tablet,Deposit,4,547,36,0.0
368861419,206.73,53.94671529822981,Online,Desktop,Deposit,5,2867,19,0.0
757043391,317.26,51.718393397935316,ATM,Mobile,Deposit,6,867,37,0.0
193243255,1478.48,105.96578415263366,Branch,Desktop,Purchase,3,573,52,1.0
674898241,110.11,50.188496229448475,Branch,Desktop,Purchase,4,3144,21,0.0
512194051,354.33,59.18454443942414,ATM,Tablet,Purchase,5,3554,18,0.0
575733407,869.59,65.54160420714774,Branch,Tablet,Deposit,6,659,35,0.0
755920939,888.34,52.24684725751886,ATM,Desktop,Transfer,6,768,34,0.0
238420985,54.99,37.65651128120078,Branch,Tablet,Purchase,7,1137,44,0.0
461144964,296.85,56.963874474567156,ATM,Desktop,Withdrawal,7,2436,40,0.0
486991606,551.23,51.05753791271481,ATM,Mobile,Transfer,10,1101,47,0.0
127050139,539.96,42.92374105177974,Branch,Desktop,Deposit,5,909,28,0.0
339108394,927.91,25.116726465870105,ATM,Mobile,Transfer,8,3465,25,0.0
068598994,298.32,59.278401280812375,ATM,Desktop,Purchase,2,3474,18,0.0
809606689,376.94,47.918831427274604,Online,Desktop,Transfer,6,1612,19,0.0
611436189,188.77,38.77455193755586,Online,Tablet,Purchase,7,2636,33,0.0
242404462,461.1,41.90396480078354,Online,Desktop,Transfer,3,3499,13,0.0
383295171,984.24,52.39404500535377,Online,Mobile,Purchase,4,3288,37,0.0
342885419,438.17,55.835443030118874,Online,Mobile,Purchase,6,1257,36,0.0
397887116,581.13,50.678555105274036,ATM,Desktop,Purchase,4,205,22,0.0
575882717,24.4,52.2323891412916,Online,Mobile,Purchase,4,2988,38,0.0
015529988,181.79,42.66967004476011,ATM,Desktop,Withdrawal,5,2044,11,0.0
033513136,145.08,62.723535001067674,Branch,Mobile,Purchase,3,2765,18,0.0
517101940,950.3,48.92697855995771,ATM,Tablet,Transfer,8,1035,37,0.0
959055667,236.36,60.857863249393475,Branch,Desktop,Withdrawal,9,3355,18,0.0
519217315,694.03,52.935579321666296,Branch,Tablet,Withdrawal,6,2829,1,0.0
886720425,615.34,55.8855326977072,Branch,Tablet,Withdrawal,7,2850,29,0.0
952518568,1217.17,92.773568583424,ATM,Desktop,Transfer,7,653,24,1.0
122586175,298.75,36.32862193539754,Online,Mobile,Purchase,1,3272,39,0.0
559368636,743.71,48.08972237399831,Online,Mobile,Withdrawal,3,860,4,0.0
537176869,587.54,52.603218387712204,Online,Desktop,Deposit,10,3111,7,0.0
990832290,66.98,48.68743032907695,Online,Desktop,Transfer,2,1768,13,0.0
381857837,1222.91,87.6662181904216,ATM,Mobile,Transfer,3,22,62,1.0
642874284,191.57,55.5623000940066,Online,Mobile,Transfer,6,883,15,0.0
799815732,399.17,43.31855914461006,Online,Mobile,Purchase,5,3569,47,0.0
309160064,215.81,54.18398220888684,ATM,Tablet,Deposit,5,2265,20,0.0
479124661,398.37,104.27340451689452,ATM,Desktop,Transfer,4,475,62,1.0
496463241,791.28,41.775800676177994,Online,Desktop,Transfer,3,1461,5,0.0
771377812,968.67,77.45664811670713,Branch,Mobile,Transfer,3,589,76,1.0
104583136,508.1,59.7519762978243,Online,Mobile,Purchase,4,3523,9,0.0
845416575,467.91,63.60658595838651,Branch,Desktop,Deposit,7,2180,11,0.0
980406284,846.1,49.56523050186138,Branch,Mobile,Deposit,4,1016,36,0.0
999704589,665.22,36.02881814887009,Branch,Tablet,Withdrawal,3,3100,47,0.0
341610650,460.0,33.1656180777905,Branch,Desktop,Purchase,6,2286,1,0.0
547457773,235.66,62.21033695525353,Online,Tablet,Withdrawal,5,2070,43,0.0
022296148,821.0,48.13103841838015,Branch,Mobile,Withdrawal,10,3237,11,0.0
063622594,416.28,41.81801116577693,Online,Mobile,Transfer,6,1297,19,0.0
085867922,529.51,71.65002344901083,ATM,Desktop,Withdrawal,3,2064,11,0.0
019288292,174.62,62.11943985386401,Online,Tablet,Transfer,4,2923,10,0.0
251433482,249.99,64.52467534470745,Branch,Desktop,Withdrawal,5,76,8,0.0
170278307,208.15,47.55919526325799,Branch,Desktop,Transfer,6,503,24,0.0
091786797,815.66,47.045196819708394,Online,Tablet,Purchase,7,809,21,0.0
